id,zip,always,frequently,sometimes,rarely,never,chance,e
9267,65652,0.36,0.11,0.07,0.07,0.39,0.03,2.48
9268,65706,0.29,0.11,0.24,0.08,0.28,0.04,2.57
9269,65769,0.22,0.27,0.27,0.05,0.19,0.07,2.9
9270,65548,0.19,0.07,0.2,0.19,0.34,0.01,1.94
9271,65790,0.3,0.12,0.18,0.11,0.28,0.04,2.56
9272,65793,0.18,0.07,0.17,0.15,0.42,0.01,1.8
9273,65775,0.27,0.12,0.22,0.13,0.26,0.03,2.5
9274,"65788,65789",0.21,0.09,0.21,0.16,0.33,0.01,2.09
9284,65052,0.38,0.12,0.15,0.09,0.27,0.06,2.84
9304,"63636,63620",0.4,0.3,0.07,0.11,0.12,0.16,3.47
9319,65608,0.35,0.2,0.05,0.16,0.24,0.06,2.83
9322,65606,0.23,0.11,0.27,0.24,0.15,0.03,2.5
9323,"65791,65692",0.25,0.14,0.29,0.16,0.17,0.04,2.66
9326,63967,0.3,0.15,0.14,0.19,0.22,0.04,2.61
9327,63957,0.32,0.21,0.11,0.19,0.18,0.06,2.89
9328,"63953,63939",0.33,0.17,0.16,0.21,0.13,0.07,2.94
9329,63935,0.29,0.14,0.19,0.3,0.08,0.05,2.78
9332,65804,0.45,0.3,0.1,0.08,0.07,0.24,3.77
9336,"65648,65757",0.36,0.24,0.13,0.09,0.18,0.11,3.19
9337,65781,0.42,0.26,0.09,0.12,0.11,0.16,3.49
9338,65725,0.39,0.23,0.12,0.11,0.15,0.12,3.27
9339,65619,0.46,0.26,0.15,0.06,0.07,0.24,3.77
9341,"65655,65760",0.4,0.12,0.13,0.13,0.22,0.07,2.96
9342,"65761,65773",0.47,0.14,0.12,0.13,0.14,0.13,3.35
9346,63670,0.36,0.32,0.16,0.14,0.01,0.2,3.64
9347,63627,0.38,0.29,0.13,0.15,0.04,0.18,3.57
9348,65809,0.48,0.3,0.08,0.08,0.07,0.27,3.84
9349,"65770,65604",0.37,0.25,0.08,0.08,0.22,0.1,3.13
9351,63901,0.34,0.13,0.16,0.18,0.19,0.05,2.79
9358,64831,0.46,0.14,0.08,0.16,0.16,0.11,3.22
9359,64854,0.49,0.11,0.08,0.18,0.14,0.12,3.24
9360,64772,0.5,0.12,0.11,0.1,0.16,0.14,3.37
9361,"64779,64752,64778",0.5,0.14,0.1,0.1,0.15,0.15,3.44
9362,64784,0.49,0.11,0.12,0.1,0.17,0.13,3.32
9363,63877,0.42,0.25,0.17,0.11,0.05,0.2,3.62
9364,63830,0.37,0.19,0.18,0.16,0.1,0.11,3.22
9365,"63827,63851",0.44,0.19,0.18,0.13,0.07,0.17,3.49
9374,"63867,63828",0.42,0.2,0.13,0.12,0.13,0.13,3.34
9375,63869,0.43,0.19,0.15,0.12,0.11,0.15,3.4
9376,63848,0.54,0.17,0.14,0.08,0.07,0.26,3.82
9381,65401,0.32,0.26,0.11,0.17,0.14,0.09,3.07
9382,65550,0.31,0.22,0.16,0.14,0.17,0.07,2.96
9400,63730,0.37,0.23,0.14,0.13,0.14,0.11,3.22
9401,63822,0.45,0.16,0.16,0.11,0.13,0.14,3.37
9402,63825,0.39,0.18,0.16,0.13,0.15,0.11,3.19
9403,63966,0.36,0.16,0.17,0.14,0.17,0.08,3.01
9404,63841,0.43,0.16,0.16,0.11,0.13,0.13,3.34
9411,63755,0.39,0.28,0.14,0.11,0.07,0.18,3.54
9434,65452,0.41,0.16,0.15,0.08,0.21,0.1,3.13
9435,63785,0.36,0.28,0.12,0.13,0.1,0.14,3.38
9436,63703,0.38,0.29,0.13,0.11,0.09,0.17,3.51
9437,63701,0.39,0.29,0.14,0.11,0.08,0.18,3.55
9440,65620,0.46,0.17,0.05,0.16,0.15,0.13,3.3
9441,65653,0.58,0.1,0.11,0.12,0.09,0.22,3.68
9442,65721,0.46,0.21,0.02,0.17,0.14,0.14,3.36
9443,65631,0.42,0.28,0.1,0.08,0.13,0.17,3.52
9444,65610,0.37,0.2,0.14,0.05,0.24,0.08,3.05
9445,63645,0.41,0.29,0.1,0.13,0.07,0.19,3.6
9449,65771,0.52,0.15,0.22,0.07,0.05,0.25,3.79
9450,65661,0.36,0.17,0.12,0.04,0.31,0.06,2.8
9451,65682,0.39,0.09,0.16,0.05,0.31,0.05,2.75
9453,65613,0.42,0.15,0.13,0.14,0.16,0.1,3.16
9454,"65640,65649",0.38,0.17,0.12,0.12,0.22,0.07,2.97
9455,65710,0.43,0.22,0.07,0.09,0.2,0.12,3.28
9470,65584,0.36,0.19,0.15,0.11,0.19,0.08,3.04
9471,65459,0.39,0.2,0.13,0.11,0.17,0.11,3.2
9472,65473,0.31,0.17,0.19,0.12,0.22,0.06,2.82
9474,65737,0.48,0.2,0.22,0.06,0.03,0.26,3.83
9475,65632,0.19,0.11,0.21,0.15,0.34,0.01,2.05
9476,65746,0.26,0.12,0.08,0.13,0.42,0.01,2.11
9485,"65564,65689",0.15,0.07,0.2,0.16,0.41,0.0,1.7
9486,"65542,65552",0.23,0.16,0.24,0.16,0.22,0.03,2.52
9487,65483,0.17,0.1,0.26,0.17,0.3,0.01,2.08
9491,65806,0.41,0.28,0.13,0.09,0.09,0.19,3.59
9501,64870,0.39,0.17,0.15,0.15,0.13,0.1,3.18
9502,64836,0.39,0.17,0.14,0.17,0.14,0.09,3.12
9503,"64755,64830",0.43,0.15,0.14,0.16,0.13,0.12,3.25
9504,65708,0.17,0.2,0.46,0.05,0.12,0.06,2.85
9505,65605,0.35,0.34,0.2,0.07,0.05,0.21,3.65
9506,65734,0.2,0.21,0.43,0.06,0.1,0.08,2.98
9507,65625,0.39,0.25,0.16,0.07,0.12,0.16,3.45
9508,64776,0.2,0.27,0.2,0.17,0.16,0.05,2.76
9509,63764,0.35,0.27,0.13,0.15,0.1,0.12,3.3
9510,63751,0.33,0.24,0.14,0.15,0.14,0.09,3.12
9511,63781,0.36,0.28,0.13,0.15,0.07,0.15,3.42
9524,65536,0.28,0.11,0.17,0.12,0.32,0.03,2.4
9530,63876,0.39,0.28,0.17,0.11,0.05,0.19,3.6
9531,63863,0.52,0.17,0.14,0.08,0.08,0.23,3.71
9532,63852,0.56,0.18,0.14,0.06,0.06,0.3,3.92
9540,65680,0.49,0.17,0.16,0.09,0.09,0.2,3.61
9541,65672,0.49,0.16,0.22,0.09,0.05,0.22,3.68
9542,65740,0.5,0.15,0.22,0.08,0.05,0.23,3.73
9543,65616,0.5,0.16,0.23,0.07,0.04,0.24,3.77
9546,65560,0.29,0.2,0.17,0.17,0.17,0.06,2.86
9553,63748,0.43,0.28,0.16,0.09,0.04,0.23,3.74
9554,63775,0.4,0.3,0.16,0.11,0.03,0.23,3.73
9556,63857,0.46,0.23,0.16,0.08,0.06,0.23,3.73
9557,63933,0.5,0.17,0.14,0.09,0.09,0.21,3.65
9558,63821,0.32,0.32,0.17,0.14,0.05,0.16,3.45
9580,63965,0.27,0.12,0.17,0.3,0.14,0.03,2.55
9581,63801,0.4,0.22,0.13,0.12,0.14,0.12,3.29
9582,63736,0.37,0.27,0.13,0.11,0.12,0.14,3.38
9583,"63780,63758",0.38,0.28,0.13,0.11,0.1,0.15,3.44
9585,65807,0.43,0.29,0.14,0.07,0.07,0.23,3.72
9586,65802,0.38,0.28,0.15,0.1,0.09,0.16,3.49
9587,65742,0.49,0.31,0.09,0.05,0.06,0.31,3.96
9588,65738,0.37,0.2,0.21,0.04,0.19,0.11,3.19
9590,65810,0.45,0.31,0.1,0.06,0.08,0.25,3.8
9591,65803,0.39,0.25,0.13,0.11,0.12,0.14,3.38
9602,65714,0.43,0.33,0.05,0.08,0.12,0.21,3.66
9604,65668,0.31,0.16,0.16,0.19,0.18,0.05,2.78
9605,65774,0.33,0.16,0.15,0.18,0.18,0.06,2.85
9611,65583,0.36,0.16,0.16,0.1,0.22,0.07,2.95
9612,65556,0.36,0.14,0.17,0.09,0.25,0.06,2.85
9613,63601,0.44,0.26,0.07,0.11,0.11,0.18,3.54
9614,63624,0.44,0.27,0.07,0.1,0.12,0.19,3.57
9615,63640,0.46,0.26,0.08,0.12,0.08,0.21,3.65
9623,63834,0.42,0.23,0.14,0.09,0.13,0.15,3.43
11940,28594,0.57,0.23,0.13,0.06,0.0,0.41,4.18
11941,28511,0.52,0.18,0.2,0.06,0.04,0.28,3.89
11942,28557,0.57,0.18,0.17,0.07,0.01,0.36,4.07
11943,28204,0.76,0.14,0.06,0.03,0.01,0.62,4.54
11944,28091,0.71,0.13,0.08,0.04,0.04,0.47,4.29
11945,28170,0.68,0.15,0.07,0.05,0.04,0.44,4.25
11946,28135,0.6,0.2,0.08,0.07,0.06,0.35,4.06
11947,28007,0.69,0.17,0.08,0.04,0.03,0.49,4.34
11948,28512,0.58,0.18,0.17,0.07,0.01,0.36,4.08
11949,28203,0.8,0.12,0.05,0.03,0.01,0.66,4.6
11950,28214,0.61,0.2,0.1,0.07,0.02,0.4,4.16
11951,28207,0.81,0.12,0.03,0.03,0.01,0.69,4.65
11952,27921,0.58,0.23,0.1,0.02,0.08,0.35,4.06
11953,27909,0.57,0.24,0.1,0.02,0.07,0.36,4.08
11954,27573,0.78,0.16,0.05,0.0,0.0,0.72,4.68
11955,"27583,27572",0.72,0.22,0.05,0.02,0.0,0.65,4.59
11956,27574,0.78,0.14,0.06,0.01,0.01,0.66,4.6
11957,27504,0.83,0.09,0.05,0.03,0.0,0.7,4.65
11958,27577,0.73,0.11,0.12,0.01,0.03,0.52,4.39
11959,27569,0.77,0.09,0.12,0.0,0.01,0.6,4.51
11960,27542,0.63,0.14,0.22,0.01,0.01,0.44,4.24
11961,28054,0.66,0.2,0.04,0.07,0.03,0.45,4.26
11962,27608,0.68,0.17,0.11,0.01,0.03,0.52,4.39
11963,27609,0.73,0.13,0.1,0.02,0.02,0.55,4.44
11964,27832,0.72,0.16,0.11,0.0,0.01,0.6,4.52
11965,28630,0.72,0.19,0.04,0.05,0.01,0.59,4.5
11966,27576,0.7,0.14,0.13,0.0,0.02,0.53,4.4
11967,27524,0.83,0.09,0.05,0.01,0.01,0.71,4.67
11968,27527,0.62,0.27,0.08,0.02,0.02,0.52,4.38
11969,28617,0.45,0.24,0.08,0.03,0.2,0.16,3.45
11970,27980,0.52,0.27,0.17,0.01,0.03,0.38,4.13
11971,28383,0.49,0.21,0.13,0.03,0.13,0.22,3.68
11972,28360,0.68,0.16,0.12,0.02,0.02,0.5,4.35
11973,28031,0.62,0.2,0.11,0.04,0.01,0.45,4.27
11974,27021,0.71,0.24,0.05,0.0,0.0,0.67,4.62
11975,28405,0.71,0.2,0.03,0.05,0.02,0.56,4.45
11976,28226,0.67,0.23,0.07,0.02,0.01,0.56,4.46
11977,27959,0.69,0.19,0.1,0.0,0.02,0.56,4.45
11978,27107,0.65,0.16,0.07,0.04,0.08,0.37,4.11
11981,28269,0.72,0.11,0.06,0.06,0.04,0.46,4.28
11982,28210,0.65,0.1,0.15,0.06,0.04,0.37,4.1
11983,"28202,28280",0.74,0.15,0.07,0.02,0.01,0.59,4.5
11984,28409,0.64,0.3,0.03,0.01,0.02,0.58,4.48
11985,28105,0.64,0.19,0.12,0.02,0.03,0.47,4.29
11986,27606,0.81,0.15,0.04,0.0,0.0,0.76,4.74
11987,28547,0.5,0.25,0.16,0.04,0.04,0.32,3.98
11988,28582,0.47,0.34,0.13,0.06,0.01,0.35,4.06
11989,28546,0.5,0.27,0.17,0.04,0.02,0.34,4.03
11990,28555,0.49,0.28,0.19,0.03,0.02,0.35,4.06
11991,28544,0.49,0.28,0.17,0.04,0.02,0.33,4.02
11992,28729,0.73,0.17,0.07,0.0,0.02,0.6,4.52
11993,27409,0.72,0.18,0.06,0.04,0.0,0.61,4.52
11994,28792,0.71,0.21,0.03,0.05,0.0,0.6,4.52
11995,29661,0.6,0.22,0.05,0.06,0.06,0.37,4.11
11996,28081,0.44,0.29,0.12,0.03,0.11,0.23,3.73
11997,28411,0.72,0.18,0.02,0.06,0.01,0.56,4.45
11998,28428,0.59,0.34,0.05,0.01,0.01,0.56,4.45
11999,27974,0.53,0.22,0.14,0.02,0.09,0.28,3.89
12000,28748,0.75,0.15,0.06,0.03,0.01,0.59,4.5
12001,27209,0.64,0.19,0.08,0.06,0.03,0.43,4.22
12002,27229,0.59,0.22,0.07,0.07,0.05,0.36,4.07
12003,27371,0.71,0.14,0.07,0.06,0.02,0.49,4.34
12004,28771,0.47,0.32,0.1,0.05,0.07,0.29,3.89
12005,27030,0.43,0.42,0.11,0.04,0.0,0.38,4.13
12006,27043,0.44,0.52,0.04,0.01,0.0,0.5,4.35
12007,27513,0.82,0.13,0.04,0.01,0.0,0.76,4.74
12008,28673,0.47,0.24,0.17,0.07,0.06,0.24,3.76
12009,28650,0.41,0.21,0.18,0.19,0.01,0.17,3.51
12010,27407,0.59,0.22,0.11,0.08,0.01,0.41,4.18
12011,28713,0.45,0.31,0.06,0.03,0.15,0.22,3.69
12012,27358,0.76,0.12,0.1,0.01,0.01,0.62,4.54
12013,27301,0.56,0.19,0.17,0.06,0.03,0.34,4.03
12014,27403,0.47,0.32,0.08,0.08,0.05,0.29,3.9
12015,27012,0.8,0.12,0.04,0.0,0.03,0.67,4.62
12016,27045,0.7,0.23,0.07,0.01,0.0,0.64,4.57
12017,27127,0.81,0.11,0.02,0.01,0.05,0.63,4.56
12018,27051,0.61,0.19,0.14,0.06,0.0,0.42,4.21
12019,28457,0.68,0.18,0.09,0.04,0.01,0.51,4.37
12020,28445,0.55,0.17,0.13,0.02,0.14,0.24,3.76
12021,27027,0.39,0.24,0.18,0.14,0.06,0.16,3.48
12022,27320,0.61,0.07,0.09,0.04,0.2,0.19,3.59
12023,27048,0.44,0.19,0.14,0.13,0.1,0.15,3.44
12024,27326,0.57,0.09,0.15,0.06,0.13,0.2,3.63
12025,27055,0.62,0.21,0.07,0.02,0.08,0.39,4.13
12026,27020,0.51,0.18,0.14,0.06,0.12,0.21,3.65
12027,"28670,28642",0.48,0.22,0.13,0.06,0.11,0.22,3.68
12028,27018,0.83,0.13,0.02,0.0,0.02,0.75,4.72
12029,27011,0.5,0.28,0.12,0.03,0.07,0.31,3.97
12030,27341,0.63,0.12,0.12,0.1,0.03,0.35,4.04
12031,27317,0.69,0.12,0.06,0.06,0.07,0.39,4.14
12032,27370,0.49,0.18,0.15,0.07,0.11,0.2,3.63
12033,27298,0.73,0.08,0.15,0.03,0.02,0.51,4.36
12034,27205,0.62,0.13,0.1,0.11,0.04,0.31,3.96
12035,27283,0.68,0.15,0.11,0.03,0.02,0.49,4.34
12036,27408,0.57,0.26,0.08,0.06,0.03,0.39,4.14
12037,27401,0.53,0.24,0.11,0.08,0.04,0.32,3.97
12038,28636,0.54,0.27,0.12,0.03,0.05,0.37,4.1
12039,28681,0.53,0.33,0.11,0.01,0.01,0.45,4.27
12040,28643,0.46,0.24,0.1,0.04,0.16,0.19,3.58
12041,28640,0.45,0.28,0.08,0.02,0.17,0.19,3.6
12042,28615,0.45,0.28,0.11,0.05,0.11,0.22,3.68
12043,28694,0.46,0.35,0.07,0.02,0.11,0.28,3.87
12044,28213,0.7,0.19,0.05,0.01,0.06,0.52,4.38
12045,28227,0.7,0.08,0.08,0.05,0.09,0.36,4.06
12046,28501,0.46,0.25,0.14,0.04,0.11,0.22,3.69
12047,28754,0.71,0.21,0.08,0.0,0.0,0.63,4.56
12048,28753,0.73,0.12,0.09,0.04,0.01,0.54,4.42
12049,28785,0.68,0.09,0.07,0.1,0.05,0.36,4.07
12050,28786,0.62,0.22,0.02,0.04,0.1,0.35,4.06
12051,28751,0.66,0.17,0.04,0.06,0.07,0.38,4.13
12052,27379,0.47,0.2,0.24,0.03,0.05,0.25,3.8
12053,"28379,28330",0.62,0.14,0.15,0.03,0.05,0.37,4.1
12054,"27315,27311",0.54,0.12,0.22,0.05,0.08,0.24,3.76
12055,27212,0.44,0.2,0.26,0.02,0.07,0.22,3.7
12056,"28747,28774",0.69,0.23,0.06,0.01,0.02,0.6,4.51
12057,28206,0.73,0.1,0.14,0.01,0.01,0.54,4.42
12058,28551,0.64,0.19,0.08,0.03,0.06,0.4,4.17
12059,28504,0.49,0.23,0.11,0.04,0.13,0.22,3.69
12060,28525,0.5,0.2,0.1,0.05,0.15,0.19,3.59
12061,28768,0.73,0.14,0.09,0.0,0.03,0.57,4.47
12062,28712,0.69,0.24,0.04,0.01,0.02,0.6,4.52
12063,28708,0.7,0.25,0.03,0.01,0.02,0.63,4.55
12064,27530,0.77,0.1,0.11,0.01,0.01,0.63,4.56
12065,27534,0.76,0.13,0.07,0.02,0.02,0.61,4.53
12066,28422,0.58,0.34,0.02,0.01,0.06,0.46,4.28
12067,27926,0.48,0.23,0.26,0.02,0.01,0.32,3.99
12068,27938,0.59,0.2,0.19,0.03,0.01,0.42,4.2
12069,28083,0.45,0.29,0.11,0.06,0.08,0.25,3.78
12070,27509,0.79,0.13,0.03,0.02,0.03,0.62,4.54
12071,27522,0.81,0.09,0.01,0.02,0.07,0.57,4.47
12072,27507,0.63,0.14,0.14,0.03,0.06,0.37,4.1
12073,27581,0.71,0.15,0.06,0.07,0.01,0.51,4.37
12074,24053,0.41,0.43,0.12,0.03,0.01,0.37,4.11
12075,27007,0.44,0.43,0.1,0.03,0.0,0.41,4.19
12076,27024,0.51,0.3,0.08,0.07,0.03,0.34,4.04
12077,28676,0.49,0.26,0.11,0.06,0.07,0.27,3.85
12078,28027,0.56,0.34,0.04,0.01,0.05,0.46,4.28
12079,28470,0.68,0.26,0.02,0.0,0.03,0.59,4.5
12080,28467,0.67,0.23,0.03,0.05,0.02,0.52,4.39
12081,28468,0.67,0.24,0.03,0.03,0.03,0.54,4.42
12082,28451,0.73,0.21,0.03,0.02,0.01,0.63,4.56
12083,28462,0.62,0.3,0.02,0.0,0.05,0.51,4.37
12084,28469,0.67,0.24,0.03,0.03,0.03,0.55,4.44
12085,27518,0.72,0.21,0.06,0.01,0.0,0.65,4.59
12086,27519,0.83,0.16,0.01,0.0,0.0,0.81,4.79
12087,27614,0.71,0.23,0.02,0.01,0.03,0.6,4.51
12088,28697,0.52,0.19,0.19,0.07,0.02,0.31,3.96
12089,28635,0.48,0.21,0.15,0.09,0.08,0.21,3.67
12090,28103,0.47,0.27,0.07,0.09,0.1,0.22,3.7
12091,28659,0.51,0.19,0.18,0.08,0.03,0.28,3.87
12092,"28621,28669",0.48,0.21,0.13,0.09,0.09,0.21,3.65
12093,27539,0.69,0.25,0.06,0.0,0.0,0.65,4.59
12094,27947,0.59,0.2,0.14,0.01,0.06,0.38,4.13
12095,"27927,27965",0.46,0.23,0.19,0.01,0.11,0.23,3.72
12096,28778,0.73,0.2,0.03,0.03,0.01,0.63,4.56
12097,27610,0.67,0.18,0.09,0.05,0.02,0.49,4.33
12098,28709,0.76,0.15,0.07,0.01,0.01,0.65,4.59
12099,28806,0.66,0.25,0.05,0.02,0.01,0.58,4.49
12100,28804,0.67,0.25,0.05,0.02,0.01,0.58,4.48
12101,28805,0.7,0.22,0.04,0.03,0.01,0.61,4.52
12102,28803,0.62,0.31,0.04,0.03,0.0,0.56,4.45
12103,27612,0.72,0.17,0.07,0.03,0.0,0.59,4.5
12104,28704,0.74,0.2,0.04,0.01,0.01,0.66,4.6
12105,28801,0.64,0.28,0.05,0.03,0.01,0.55,4.44
12106,27809,0.72,0.2,0.03,0.03,0.03,0.59,4.5
12107,27801,0.71,0.2,0.02,0.03,0.03,0.57,4.47
12108,27886,0.72,0.15,0.09,0.03,0.01,0.55,4.44
12109,27843,0.67,0.14,0.13,0.03,0.02,0.46,4.28
12110,28073,0.54,0.18,0.1,0.12,0.06,0.25,3.78
12111,28020,0.46,0.2,0.05,0.15,0.14,0.14,3.39
12112,28304,0.65,0.19,0.08,0.06,0.02,0.46,4.27
12113,27549,0.76,0.13,0.06,0.01,0.04,0.58,4.48
12114,27525,0.82,0.08,0.03,0.02,0.06,0.58,4.48
12115,27596,0.78,0.1,0.04,0.03,0.04,0.56,4.45
12116,28001,0.59,0.18,0.11,0.09,0.03,0.34,4.03
12117,28097,0.52,0.32,0.07,0.07,0.01,0.39,4.14
12118,28127,0.64,0.14,0.09,0.11,0.03,0.36,4.07
12119,27617,0.76,0.17,0.05,0.01,0.01,0.66,4.6
12120,27592,0.62,0.13,0.18,0.02,0.05,0.37,4.09
12121,28080,0.61,0.3,0.04,0.04,0.01,0.52,4.39
12122,28037,0.58,0.27,0.08,0.06,0.01,0.45,4.26
12123,27603,0.63,0.18,0.09,0.07,0.03,0.39,4.15
12124,27526,0.76,0.18,0.02,0.0,0.04,0.64,4.58
12125,27540,0.75,0.22,0.02,0.0,0.01,0.73,4.7
12126,27502,0.83,0.12,0.05,0.0,0.0,0.76,4.73
12127,27523,0.82,0.13,0.04,0.0,0.01,0.74,4.71
12128,27587,0.77,0.1,0.05,0.04,0.04,0.52,4.39
12129,27501,0.72,0.11,0.14,0.01,0.03,0.51,4.37
12130,27505,0.78,0.09,0.02,0.07,0.05,0.51,4.37
12131,28572,0.52,0.13,0.12,0.06,0.18,0.16,3.46
12132,28326,0.55,0.26,0.02,0.11,0.06,0.31,3.96
12133,28390,0.72,0.11,0.08,0.09,0.0,0.49,4.33
12134,28518,0.53,0.15,0.15,0.05,0.11,0.22,3.7
12135,28734,0.53,0.19,0.08,0.04,0.17,0.21,3.65
12136,28789,0.61,0.17,0.07,0.08,0.07,0.32,3.99
12137,28779,0.61,0.17,0.07,0.07,0.07,0.33,3.99
12138,28723,0.66,0.2,0.04,0.05,0.05,0.44,4.25
12139,28782,0.39,0.34,0.12,0.13,0.01,0.25,3.77
12140,28773,0.66,0.19,0.07,0.05,0.02,0.47,4.3
12141,28722,0.43,0.26,0.11,0.17,0.03,0.2,3.62
12142,28209,0.84,0.08,0.04,0.03,0.02,0.69,4.64
12143,28278,0.71,0.11,0.06,0.07,0.05,0.42,4.21
12144,28399,0.78,0.11,0.05,0.02,0.05,0.56,4.46
12145,28447,0.79,0.12,0.03,0.0,0.05,0.61,4.53
12146,28337,0.76,0.08,0.08,0.02,0.07,0.48,4.31
12147,28320,0.69,0.08,0.12,0.02,0.08,0.38,4.12
12148,28433,0.6,0.14,0.08,0.03,0.14,0.26,3.82
12149,28705,0.6,0.15,0.15,0.01,0.09,0.33,4.0
12150,28740,0.55,0.27,0.1,0.02,0.06,0.39,4.13
12151,28777,0.56,0.13,0.14,0.06,0.1,0.24,3.75
12152,28277,0.78,0.19,0.03,0.01,0.0,0.74,4.71
12153,28036,0.53,0.3,0.12,0.05,0.0,0.41,4.19
12154,28078,0.74,0.17,0.06,0.03,0.01,0.61,4.53
12155,27281,0.56,0.23,0.05,0.11,0.06,0.29,3.91
12156,28741,0.56,0.17,0.1,0.04,0.13,0.25,3.78
12157,28163,0.51,0.32,0.07,0.05,0.07,0.33,4.01
12158,27888,0.38,0.26,0.23,0.08,0.05,0.19,3.59
12159,28731,0.72,0.2,0.04,0.04,0.01,0.59,4.5
12160,27203,0.61,0.13,0.09,0.12,0.05,0.29,3.91
12161,27248,0.66,0.11,0.08,0.09,0.05,0.36,4.07
12162,27510,0.8,0.19,0.01,0.0,0.0,0.79,4.77
12163,28166,0.46,0.28,0.14,0.05,0.08,0.24,3.77
12164,28634,0.57,0.16,0.09,0.07,0.12,0.24,3.75
12165,28625,0.5,0.23,0.09,0.06,0.12,0.22,3.71
12166,28689,0.54,0.18,0.11,0.06,0.1,0.24,3.77
12167,28449,0.65,0.27,0.06,0.01,0.01,0.59,4.5
12168,27559,0.61,0.15,0.12,0.09,0.04,0.34,4.03
12169,27856,0.66,0.21,0.05,0.03,0.05,0.45,4.27
12170,27332,0.69,0.09,0.04,0.1,0.08,0.33,4.01
12171,28562,0.42,0.23,0.23,0.08,0.04,0.22,3.68
12172,"28532,28533",0.52,0.18,0.21,0.06,0.02,0.29,3.91
12173,"27316,27355",0.67,0.12,0.11,0.08,0.03,0.4,4.16
12174,28560,0.46,0.22,0.21,0.07,0.04,0.25,3.78
12175,28622,0.51,0.25,0.17,0.01,0.07,0.32,3.97
12176,27306,0.64,0.2,0.1,0.04,0.02,0.47,4.3
12177,28146,0.59,0.12,0.17,0.05,0.07,0.29,3.91
12178,27960,0.48,0.22,0.11,0.03,0.17,0.18,3.55
12179,"28531,28589",0.56,0.17,0.19,0.07,0.01,0.34,4.03
12180,28217,0.68,0.13,0.04,0.1,0.06,0.37,4.1
12181,28033,0.63,0.16,0.07,0.07,0.08,0.34,4.03
12182,28021,0.61,0.14,0.06,0.1,0.09,0.27,3.86
12183,28107,0.6,0.25,0.09,0.03,0.03,0.45,4.26
12184,28124,0.58,0.25,0.12,0.03,0.02,0.44,4.25
12185,28075,0.8,0.05,0.13,0.0,0.02,0.6,4.52
12186,28205,0.74,0.15,0.05,0.05,0.01,0.57,4.48
12187,28479,0.54,0.37,0.06,0.01,0.01,0.5,4.35
12188,28461,0.71,0.2,0.06,0.02,0.01,0.62,4.54
12189,28465,0.69,0.22,0.06,0.01,0.02,0.59,4.49
12190,28211,0.77,0.16,0.05,0.02,0.01,0.66,4.6
12191,28270,0.67,0.26,0.06,0.0,0.0,0.63,4.56
12192,27215,0.61,0.2,0.11,0.04,0.04,0.4,4.16
12193,27253,0.51,0.15,0.17,0.14,0.04,0.22,3.7
12194,27258,0.51,0.14,0.18,0.15,0.02,0.23,3.72
12195,27830,0.63,0.18,0.13,0.05,0.01,0.44,4.23
12196,28333,0.76,0.13,0.09,0.01,0.02,0.61,4.53
12197,28578,0.71,0.15,0.08,0.02,0.03,0.52,4.39
12198,28365,0.74,0.14,0.08,0.01,0.02,0.57,4.47
12199,27705,0.9,0.06,0.01,0.02,0.01,0.83,4.81
12200,27023,0.8,0.13,0.03,0.0,0.04,0.65,4.59
12201,27284,0.72,0.18,0.05,0.04,0.0,0.59,4.5
12202,27713,0.8,0.15,0.03,0.02,0.0,0.72,4.68
12203,27707,0.86,0.08,0.03,0.0,0.03,0.72,4.68
12204,27616,0.7,0.19,0.06,0.04,0.01,0.56,4.45
12205,27891,0.71,0.21,0.02,0.02,0.03,0.57,4.46
12206,27882,0.59,0.21,0.11,0.03,0.06,0.37,4.1
12207,28128,0.64,0.19,0.1,0.05,0.02,0.44,4.24
12208,27851,0.56,0.21,0.16,0.06,0.01,0.36,4.09
12209,27813,0.57,0.22,0.13,0.08,0.0,0.38,4.12
12210,27896,0.61,0.26,0.05,0.06,0.02,0.47,4.29
12211,27883,0.55,0.23,0.13,0.08,0.01,0.36,4.07
12212,27893,0.58,0.25,0.09,0.09,0.0,0.4,4.17
12213,27822,0.65,0.24,0.03,0.06,0.02,0.5,4.35
12214,28763,0.52,0.19,0.1,0.04,0.16,0.2,3.62
12215,27816,0.68,0.18,0.04,0.03,0.06,0.45,4.26
12216,27804,0.7,0.2,0.02,0.03,0.04,0.54,4.42
12217,27878,0.7,0.21,0.03,0.04,0.03,0.54,4.43
12218,27557,0.61,0.23,0.06,0.04,0.07,0.39,4.14
12219,27834,0.62,0.19,0.08,0.06,0.04,0.4,4.16
12220,27803,0.7,0.21,0.02,0.03,0.03,0.54,4.42
12221,28530,0.58,0.2,0.12,0.07,0.03,0.35,4.06
12222,27837,0.64,0.21,0.07,0.06,0.03,0.44,4.24
12223,28444,0.7,0.15,0.12,0.02,0.02,0.53,4.41
12224,27829,0.55,0.19,0.14,0.08,0.03,0.32,3.97
12225,27828,0.49,0.23,0.15,0.09,0.03,0.27,3.85
12226,28208,0.59,0.26,0.08,0.06,0.01,0.44,4.24
12227,28328,0.69,0.25,0.06,0.0,0.0,0.65,4.59
12228,28385,0.64,0.28,0.07,0.0,0.0,0.61,4.53
12229,28139,0.46,0.16,0.11,0.25,0.02,0.16,3.46
12230,28043,0.53,0.17,0.1,0.15,0.05,0.24,3.75
