state,municipality,description,refs,size,date,violence,n_casualties,property_damage&looting,police_repression,arrests ,curfew,checked,checker,url,Notes
New York,New York City,"On June 4, Terrence Floyd spoke at a memorial for his brother, George Floyd, at Cadman Plaza in Brooklyn, which was attended by more than 10,000 people.[46][47][48] Floyd addressed the crowd briefly, after being overcome by emotions and brought to tears. “My brother is gone, but the Floyd name lives on,” he said. “I’m just thankful about the movement that’s going on.”[49] He also added “I’m proud of the protest, but I’m not proud of the destruction..My brother wasn’t about that”, condemning the violence and looting that had occurred at some protests.[47] Several other community leaders spoke at the memorial, including Brooklyn clergyman Kevin McCall, State Attorney General Letitia James, Public Advocate Jumaane Williams, Brooklyn Borough President Eric Adams, and Mayor Bill de Blasio, whose appearance marked the first time he spoke to protesters in person.[48] Thousands of attendees marched across the Brooklyn Bridge into Manhattan after the memorial, using the bridge's Manhattan-bound roadway and the raised pedestrian walkway. Cars in the Brooklyn-bound roadway honked their horns and raised their fists in solidarity with the protesters.[47] In the afternoon, Assemblywoman Diana Richardson and New York State Senator Zellnor Myrie, along with the Black, Puerto Rican, Hispanic & Asian Legislative Caucus, held a press conference at 20 Grand Army Plaza where they introduced a package of police reform legislation.[50] Attendees of the rally marched peacefully through Brooklyn after the event.[51][52] Right before the 8:00 pm curfew, police officers kettled hundreds of peaceful protesters in the Mott Haven neighborhood of South Bronx. People marching down 136th Street encountered armored bicycle police while another group of officers blocked off the other end of the street, pushing protesters into the police on bicycles. The demonstrators caught in the middle were pepper sprayed, several were struck with batons, and some were tackled and arrested.[53] In total, 260 people were arrested, including journalists and at least 11 legal observers of the National Lawyers Guild (NLG). Legal observers were exempt from the curfew, and the local chapter of the NLG said the observers were targets of intentional harassment by police.[54] Terence Monahan, who oversaw the event, as well as the NYPD, were criticized by both local media and neighborhood residents for their aggressive actions.[53] Dermot Shea said the intervention was ""executed nearly flawlessly"" and justified police actions by citing ""outside agitators"" that he said were planning to ""burn things down ... injure cops ... [and] cause mayhem.[53][54] Aggressive post-curfew policing also occurred later in the evening in Fort Greene and Williamsburg, Brooklyn, where officers charged into a group of demonstrators, tackling protesters to the ground and making multiple arrests.[52][53] In Clinton Hill, a march was met by police later in the evening, with people pushe to the ground, hit with batons. As in other incidents, when protesters fled, they were met with another group of police. Public Advocate Jumaane Williams and City Council Member Brad Lander, who were following the procession, intervened with police and participants were allowed to leave.[53] A total of about 270 people were arrested across the city, including two delivery workers not engaged with the protests.[42][55] Video of a man with a food delivery box on his back being arrested circulated on social media, leading to condemnation from the mayor who highlighted that the city considers food delivery an essential service.[56][55] A total of 1,349 people were issued a summons for violating the curfew.[57]",https://newyork.cbslocal.com/2020/06/04/terrence-floyd-george-floyds-brother-thanks-new-yorkers-at-brooklyn-memorial-service-my-brother-is-gone-but-the-floyd-name-still-lives-on/ https://www.nytimes.com/2020/06/04/nyregion/nyc-protests-george-floyd.html https://brooklyneagle.com/articles/2020/06/04/one-human-family-memorial-rally-for-george-floyd-packs-cadman-plaza/ https://www.ny1.com/nyc/all-boroughs/news/2020/06/04/george-floyd-cadman-plaza-memorial-and-march https://www.nytimes.com/2020/06/04/nyregion/nyc-protests-george-floyd.html https://brooklyneagle.com/articles/2020/06/04/one-human-family-memorial-rally-for-george-floyd-packs-cadman-plaza/ https://www.nytimes.com/2020/06/04/nyregion/nyc-protests-george-floyd.html,1000,04/06,1,1,0,1,260,1,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"More than 1,000 people demonstrated on June 5 at the Metropolitan Detention Center in Sunset Park, Brooklyn. Two days earlier, an inmate died after being pepper sprayed by guards.[58][52] Another 500 rallied in Columbus Circle.[55] Though the protests were mostly peaceful during the day, there were again some conflicts after curfew. Around 40 arrests were made around Grand Army Plaza in Brooklyn.[55] The Times reported on groups of volunteers setting up ""jail support"" sites, providing medical supplies, hand sanitizer, shoelaces, food, and advice to people as they were released after being arrested.[52]",https://abcnews.go.com/US/wireStory/inmate-dies-pepper-sprayed-cell-71063740 https://www.nytimes.com/2020/06/05/nyregion/nyc-protests-george-floyd.html https://abc7ny.com/6234581/ https://abc7ny.com/6234581/ https://www.nytimes.com/2020/06/05/nyregion/nyc-protests-george-floyd.html,1000,05/06,0,0,0,1,40,1,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"Peaceful protests continued on June 6, with the 8:00 pm Â‰Ã›Ã’ 5:00 am curfew still in effect. At the end of the day, there were only four arrests and 24 summonses issued.[59]",https://newyork.cbslocal.com/2020/06/07/mayor-de-blasio-lifts-curfew-in-new-york-city/,Unknown,06/06,0,0,0,1,24,1,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"The citywide curfew ended on June 7, a day earlier than expected, after arrests had reduced significantly in the preceding days.[60][59] According to the Times, marches that day ""were largely jubilant, with the police taking a more passive role with protesters, and protesters in turn avoiding clashes with the police.""[61] Thousands marched around Columbus Circle. Unlike marches in preceding days, it was not followed by police, with officers in riot gear lined up at a distance.[61] Another group started in Bryant Park, traveled to the West Village, and blocked part of the West Side Highway. Thousands who started in Union Square marched to Central Park, blocked traffic along the 79th Street transverse, and wound up at Gracie Mansion. In Brooklyn, there were events in Fort Greene, McCarren Park, Grand Army Plaza, Crown Heights, and Dumbo.[61] The Black Surfing Association organized a ""Paddle Out"" in Rockaway Beach that drew hundreds of supporters Sunday morning that was closely monitored by police.[62][63]",https://www.npr.org/sections/live-updates-protests-for-racial-justice/2020/06/07/871746452/de-blasio-promises-cuts-to-nypd-ends-nyc-curfew https://newyork.cbslocal.com/2020/06/07/mayor-de-blasio-lifts-curfew-in-new-york-city/ https://www.nytimes.com/2020/06/07/nyregion/nyc-protests-george-floyd.html,1000,07/06,0,0,0,0,0,0,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"Hundreds of city workers gathered at City Hall to criticize actions taken by the mayor and NYPD during the protests. The group marched east across the Brooklyn Bridge to Cadman Plaza in Downtown Brooklyn. More than a thousand people met in Washington Square Park in the West Village in the late afternoon for a rally before marching uptown without incident.[64][65] There was a bicycle protest which started in Grand Army Plaza in the evening, traveled across the Williamsburg Bridge, crossed Manhattan, and went up the West Side Highway before heading back to Brooklyn across Manhattan Bridge.[64]In Clinton Hill, Brooklyn, protesters convened outside the 88th Precinct to demonstrate against Immigration and Customs Enforcement (ICE). ICE officers were seen there in days prior, raising concerns due to New York's sanctuary city status.[64] A statement from the NYPD the following day clarified that ICE, as well as Homeland Security Investigations and Federal Bureau of Investigations were supporting the police department with personnel and resources while it was under strain during the protests.[64]",https://www.nytimes.com/2020/06/01/nyregion/nyc-protests-george-floyd.html https://www.nytimes.com/2020/06/01/nyregion/nyc-protests-george-floyd.html https://www.nytimes.com/article/nyc-curfew.html https://www1.nyc.gov/assets/home/downloads/pdf/executive-orders/2020/eeo-119.pdf https://www.nytimes.com/article/nyc-curfew.html https://www.nytimes.com/2020/06/03/nyregion/nyc-protests-george-floyd.html,1000,08/06,0,0,0,0,0,0,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"A rally was held at Brooklyn Borough Hall, hosted by Public Advocate Jumaane Williams in the evening. More than a thousand people then moved to cross the Brooklyn Bridge, were temporarily stopped by police, and then permitted to cross on the roadway itself.[66] In the Bronx, people came to Pelham Bay Park for a vigil attended by the Akeem Browder, brother of Kalief Browder, who committed suicide after being imprisoned for three years awaiting trial for a petty crime for which he was never convicted.[66]n Later in the evening, the marchers that started in Brooklyn convened with a protest at City Hall attended by twenty family members of people killed by police, including Eric Garner's mother Gwen Carr, Ramarley Graham's mother Constance Malcolm, Kimani Gray's mother Carol Gray, Amadou Diallo's mother Kadiatou Diallo, Shantel Davis's sister Natasha Duncan, and Sean Bell's mother Valerie Bell.[66] Mayor de Blasio announced plans to name streets in all of the five boroughs after figures in the Black Lives Matter movement, as well as to paint words associated with the protests on the streets similar to Black Lives Matter Plaza in Washington, DC.[66",https://www.nytimes.com/2020/06/09/nyregion/nypd-officer-vincent-dandraia-arrest.html http://gothamist.com/news/investigating-nypd-misconduct-during-protests-and-will-it-matter,1000,09/06,0,0,0,0,0,0,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"A crowd convened at Washington Square Park before moving north to Bryant Park, kneeling and blocking 5th Avenue and ending at New York Public Library.[67] More than a thousand protesters on bicycles gathered again in Grand Army Plaza for a bike run, riding around Brooklyn and Manhattan.[67]",https://www.nytimes.com/2020/06/03/nyregion/nyc-protests-george-floyd.html https://www.theguardian.com/us-news/2020/jun/04/new-york-police-brutality-protests-george-floyd https://www.theguardian.com/us-news/2020/jun/04/new-york-police-brutality-protests-george-floyd,1000,10/06,1,0,0,1,0,0,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"A long march began in Harlem and traveled south to Wall Street. According to Gothamist, protesters brought red paint ""to drip and paint on the streets to 'symbolize the blood militant forces such as the police cause Black people to shed.""[30] There was only one arrest, involving a man who painted ""Black Lives Matter"" on a sign, but no action was taken against protesters dripping their red paint.[30] The mayor renewed calls for the Fort Hamilton military base in Brooklyn to change the name of a street named after Confederate General Robert E. Lee. He had done so before, in 2017, but the Army declined the request at that point.[30] The governor also addressed calls to take down the statue of Christopher Columbus in Columbus Circle in Manhattan. Cuomo said he did not support removing it because while he agrees with objections to Columbus' actions, ""the statue has come to represent and signify appreciation for the Italian-American contribution to New York.""[30]",https://www.nytimes.com/2020/05/30/nyregion/nyc-protests-george-floyd.html https://edition.cnn.com/us/live-news/george-floyd-protests-05-30-20/h_2835028f0e37b4632ae1a0d0d443f1d9 http://gothamist.com/news/cuomo-says-attorney-general-will-investigate-nypds-inexplicable-policing-george-floyd-protests https://www.nytimes.com/2020/05/31/nyregion/nyc-protests-george-floyd.html,100,11/06,0,0,1,1,1,0,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"There was a rally and concert at Barclays Center titled ""WE ARE: A REVIVAL"". It was led by musician Jon Batiste, who set up a piano and played music while wearing gloves and a mask and encouraged people to register to vote.[68] Demonstrators reconvened in the area of the South Bronx where, on June 4, police kettled and arrested hundreds of peaceful protesters.[68] The group demanded the resignation of the officers involved while they were followed by another group of police.[68] There was also another bike run beginning again in Grand Army Plaza, riding from Brooklyn to Manhattan and back.[68]",https://www.nytimes.com/2020/06/09/nyregion/nypd-officer-vincent-dandraia-arrest.html http://gothamist.com/news/investigating-nypd-misconduct-during-protests-and-will-it-matter,1000,12/06,0,0,0,0,0,0,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
New York,New York City,"A Black Lives Matter mural, which volunteers began painting the day before, was finished on June 14. The words ""Black Lives Matter"" are written in large yellow letters along Fulton Street in the Bedford-Stuyvesant neighborhood of Brooklyn, accompanied by the names of people killed by racial violence like George Floyd.[69][70][71] Thousands gathered for a ""Black Trans Lives Matter"" march in front of the Brooklyn Museum, with organizers estimating 15,000 people taking part.[72][73]",http://gothamist.com/news/nypds-ambush-of-peaceful-bronx-protesters-was-executed-nearly-flawlessly-city-leaders-agree http://gothamist.com/news/round-green-hats-nypd-accused-deliberately-targeting-legal-observers-brutal-bronx-mass-arrest http://gothamist.com/news/meet-outside-agitator-whose-bronx-march-was-violently-crushed-nypd,15000,14/06,0,0,0,0,0,0,1,Keshana,https://en.wikipedia.org/wiki/George_Floyd_protests_in_New_York_City,
